,doornumber,cylindernumber,x0_diesel,x0_gas,x1_std,x1_turbo,x2_convertible,x2_hardtop,x2_hatchback,x2_sedan,x2_wagon,x3_4wd,x3_fwd,x3_rwd,x4_front,x4_rear,x5_dohc,x5_dohcv,x5_l,x5_ohc,x5_ohcf,x5_ohcv,x5_rotor,x6_1bbl,x6_2bbl,x6_4bbl,x6_idi,x6_mfi,x6_mpfi,x6_spdi,x6_spfi,x7_Nissan,x7_alfa-romero,x7_audi,x7_bmw,x7_buick,x7_chevrolet,x7_dodge,x7_honda,x7_isuzu,x7_jaguar,x7_maxda,x7_mazda,x7_mercury,x7_mitsubishi,x7_nissan,x7_peugeot,x7_plymouth,x7_porcshce,x7_porsche,x7_renault,x7_saab,x7_subaru,x7_toyota,x7_toyouta,x7_vokswagen,x7_volkswagen,x7_volvo,x7_vw,symboling,wheelbase,carlength,carwidth,carheight,curbweight,enginesize,boreratio,stroke,compressionratio,horsepower,peakrpm,citympg,highwaympg
x6_spfi,0.07914301332230285,0.010325340168288576,0.023020462775806542,0.023020462775806556,0.03285724434685744,0.032857244346857425,0.012157212369304636,0.014109018297973001,0.09723055853282461,0.06570634109109307,0.02609267879521458,0.015003000900300113,0.08318903308077026,0.09121640990815467,0.008532373514259492,0.00853237351425954,0.017458096301883202,0.004901960784313725,0.017458096301883205,0.043450170645163246,0.019672236884115853,0.018218221504066812,0.00987681418243266,0.01667171946856134,0.048244685976032035,0.008532373514259534,0.023020462775806542,0.004901960784313725,0.06442988463099228,0.015003000900300113,1.0,0.004901960784313726,0.008532373514259528,0.013164408224066854,0.014109018297973005,0.014109018297973005,0.008532373514259528,0.015003000900300111,0.01821822150406678,0.49630991266724134,0.008532373514259534,0.00694947337148807,0.019672236884115846,0.004901960784313726,0.01821822150406679,0.021053798026662986,0.016671719468561344,0.013164408224066866,0.004901960784313725,0.00987681418243266,0.006949473371488081,0.012157212369304648,0.017458096301883212,0.02955228994314113,0.004901960784313725,0.004901960784313725,0.015003000900300113,0.016671719468561337,0.006949473371488081,0.06570742282283594,0.03212873567594458,0.008244718504986525,0.023157503918959925,0.06677758239860584,0.024052136764471464,0.013327144453974073,0.025976819787745523,0.005687988463784677,0.016654489737831322,0.025055841862889536,0.018410897673240695,0.013083169480395954,0.017848116220042756
x7_Nissan,0.07914301332230286,0.010325340168288464,0.023020462775806542,0.023020462775806536,0.0328572443468575,0.032857244346857425,0.012157212369304636,0.014109018297973008,0.050415845165168345,0.07460407478051194,0.02609267879521458,0.015003000900300113,0.058925565098878925,0.05373990041100592,0.008532373514259492,0.008532373514259539,0.017458096301883202,0.0049019607843137246,0.017458096301883205,0.04345017064516319,0.01967223688411586,0.01821822150406681,0.009876814182432664,0.016671719468561344,0.10160623258588566,0.008532373514259535,0.023020462775806542,0.004901960784313727,0.0644298846309923,0.015003000900300104,0.004901960784313726,1.0,0.008532373514259534,0.013164408224066858,0.014109018297973008,0.014109018297973003,0.008532373514259534,0.015003000900300113,0.018218221504066805,0.009876814182432664,0.008532373514259537,0.006949473371488084,0.01967223688411585,0.004901960784313725,0.01821822150406681,0.021053798026662972,0.016671719468561344,0.013164408224066865,0.0049019607843137246,0.009876814182432662,0.006949473371488081,0.01215721236930465,0.01745809630188321,0.02955228994314113,0.004901960784313725,0.004901960784313725,0.01500300090030011,0.016671719468561337,0.006949473371488083,0.00934749948107288,0.049611634667897475,0.04977356819435732,0.06896180181517995,0.02226386454708029,0.08985014025309501,0.050406368073605774,0.04658130458289166,0.007740467986225252,0.013120517689124714,0.06232792175913679,0.011017827652407228,0.06201422333707661,0.0636864536988151
x7_alfa-romero,0.13775666114482085,0.03319888815806846,0.04006951412235503,0.04006951412235507,0.057191457409002534,0.057191457409002736,0.46083726611712134,0.024558216463716916,0.002089381706790516,0.11436873306668703,0.045417026219547525,0.026114286333290992,0.1447991801171856,0.15877166591310068,0.014851485148514799,0.014851485148514853,0.31569377081163313,0.00853237351425954,0.03038763569309841,0.19637146155165547,0.03424157808307896,0.13497380324339595,0.017191624218032067,0.029018864876666384,0.08397490288843554,0.014851485148514865,0.04006951412235503,0.008532373514259513,0.13242881875587384,0.026114286333291048,0.008532373514259528,0.008532373514259534,1.0,0.02291402420463334,0.024558216463716958,0.024558216463716906,0.014851485148514771,0.026114286333290868,0.031710712810195454,0.01719162421803208,0.014851485148514865,0.012096282516719094,0.034241578083078913,0.008532373514259534,0.03171071281019546,0.03664632920608286,0.029018864876666415,0.02291402420463341,0.00853237351425954,0.01719162421803209,0.012096282516719119,0.02116089487272497,0.030387635693098384,0.051438839903301455,0.00853237351425954,0.00853237351425954,0.02611428633329106,0.02901886487666645,0.012096282516719119,0.14707072230221188,0.16615055881677723,0.04405707521928528,0.07637509398599157,0.1862269797803514,0.019732218583361893,0.0305862599726478,0.055519916771268635,0.12157453538764905,0.035140121314783605,0.0655440377926049,0.03204608575890467,0.09124229629050201,0.07245966858942128
x7_audi,0.05808592246377035,0.2307457797354621,0.061822356975481156,0.0618223569754812,0.05144460408443695,0.05144460408443656,0.032648671325224914,0.03789032280913049,0.07874941578948233,0.09269242084454646,0.012012499502607467,0.22192108612445013,0.04920282372074117,0.14432061333396057,0.022914024204633298,0.02291402420463339,0.04688440333274459,0.013164408224066854,0.0468844033327447,0.11668713989077217,0.05283056483270139,0.048925749419185725,0.026524572425562522,0.044772557459777956,0.12956299912940136,0.02291402420463346,0.061822356975481156,0.013164408224066858,0.20432146199644877,0.04029114820126905,0.013164408224066854,0.013164408224066858,0.02291402420463334,1.0,0.03789032280913044,0.03789032280913052,0.022914024204633378,0.04029114820126896,0.04892574941918571,0.026524572425562505,0.022914024204633447,0.018663083698528458,0.052830564832701474,0.01316440822406685,0.04892574941918571,0.056540801545569196,0.04477255745977786,0.03535353535353534,0.013164408224066854,0.026524572425562522,0.01866308369852846,0.03264867132522506,0.046884403332744726,0.07936383538856903,0.013164408224066856,0.013164408224066853,0.04029114820126897,0.044772557459777915,0.018663083698528465,0.0683478735256515,0.1100169635206433,0.14940545644338996,0.24658791271008063,0.05428070614528109,0.08874345353006723,0.017231328396382726,0.10918917262232875,0.08690218406997129,0.08268876931367589,0.08047177493267249,0.14813680554800682,0.18330622123769513,0.18087442178992086
x7_bmw,0.025998064542667117,0.1606672858923278,0.06625841062845884,0.06625841062845887,0.0945710261889992,0.09457102618899944,0.034991371681256024,0.04060913705583755,0.14510888871639926,0.21472841226104442,0.07510098484322218,0.043182233302275316,0.23943798034516292,0.26254269527979013,0.024558216463716795,0.024558216463716934,0.05024858643489317,0.014109018297973008,0.050248586434893196,0.12506000754726218,0.05662141383265021,0.05243640899371041,0.028427839013226826,0.047985205388283374,0.1388597720720227,0.024558216463716913,0.06625841062845884,0.014109018297973005,0.21898251686743261,0.043182233302275316,0.014109018297973005,0.014109018297973008,0.024558216463716958,0.03789032280913044,1.0,0.04060913705583757,0.02455821646371685,0.04318223330227531,0.05243640899371032,0.02842783901322685,0.024558216463716913,0.02000225037975867,0.05662141383265019,0.014109018297973008,0.052436408993710354,0.060597878006403275,0.04798520538828339,0.03789032280913053,0.014109018297973008,0.028427839013226826,0.020002250379758703,0.03499137168125606,0.0502485864348932,0.08505857510917549,0.014109018297973005,0.014109018297973005,0.043182233302275316,0.04798520538828336,0.020002250379758706,0.07448151227828932,0.14780367476030595,0.17111997351345878,0.053411853126177494,0.09094907983535022,0.1450282427339064,0.1938848552599778,0.10739871429765285,0.056632141171525915,0.07972192273378614,0.17756001065502955,0.02387434620898484,0.1804687677637053,0.15770873731222032
x7_buick,0.025998064542667204,0.41049098476536977,0.27331594384239255,0.27331594384239255,0.16741627609133666,0.1674162760913367,0.11445094487410817,0.2195431472081217,0.14510888871639932,0.012804905318319158,0.0018775246210805193,0.04318223330227531,0.2394379803451629,0.26254269527979046,0.024558216463716788,0.024558216463716923,0.05024858643489316,0.014109018297973001,0.05024858643489317,0.0998286025157969,0.05662141383265022,0.361004508072083,0.028427839013226826,0.047985205388283395,0.13885977207202274,0.024558216463716923,0.27331594384239255,0.014109018297973008,0.016768931471830357,0.043182233302275275,0.014109018297973005,0.014109018297973003,0.024558216463716906,0.03789032280913052,0.04060913705583757,1.0,0.024558216463716906,0.043182233302275316,0.05243640899371038,0.028427839013226833,0.02455821646371693,0.020002250379758703,0.056621413832650166,0.014109018297973008,0.05243640899371039,0.06059787800640322,0.04798520538828337,0.03789032280913052,0.014109018297973001,0.028427839013226826,0.020002250379758703,0.03499137168125606,0.05024858643489318,0.08505857510917549,0.014109018297973003,0.014109018297973003,0.043182233302275295,0.04798520538828335,0.020002250379758703,0.13531302629043815,0.40820954291648553,0.34734483187903836,0.4854093558081884,0.1653537144861522,0.44255583063559234,0.48312815505397105,0.20529231265704234,0.11407342515629251,0.2381411636769678,0.2152350159858467,0.270042226400583,0.20748730524319617,0.2860471959960326
x7_chevrolet,0.05590125379789833,0.08437010674757277,0.04006951412235503,0.04006951412235507,0.05719145740900265,0.057191457409002756,0.02116089487272497,0.024558216463716916,0.08357526827162236,0.03296043348796882,0.045417026219547525,0.026114286333291027,0.10256608591634,0.09353989619686555,0.014851485148514799,0.014851485148514853,0.0303876356930984,0.00853237351425954,0.1426530675592675,0.015037454262964533,0.03424157808307896,0.03171071281019544,0.017191624218032067,0.029018864876666384,0.1768562348710987,0.014851485148514865,0.04006951412235503,0.008532373514259513,0.11214692759506406,0.026114286333291048,0.008532373514259528,0.008532373514259534,0.014851485148514771,0.022914024204633378,0.02455821646371685,0.024558216463716906,1.0,0.026114286333290868,0.031710712810195454,0.01719162421803208,0.014851485148514865,0.012096282516719094,0.034241578083078913,0.008532373514259534,0.03171071281019546,0.03664632920608286,0.029018864876666415,0.02291402420463341,0.00853237351425954,0.01719162421803209,0.012096282516719119,0.02116089487272497,0.030387635693098384,0.051438839903301455,0.00853237351425954,0.00853237351425954,0.02611428633329106,0.02901886487666645,0.012096282516719119,0.016270296827359674,0.1276048694947071,0.21899407856596786,0.19406755816663082,0.06623788332679877,0.18736413375784675,0.13663166631262477,0.15324817185411596,0.06703607085955793,0.017711589338860537,0.1280540014875137,0.04478955845835,0.2946776990014391,0.27642555895398896
x7_dodge,0.05031749297349666,0.03160186191951064,0.07045670884515316,0.0704567088451532,0.0851616985832019,0.08516169858320176,0.03720851229685065,0.04318223330227528,0.09674575116670836,0.05795637198346354,0.007098628499999346,0.04591836734693877,0.18034830247075143,0.1644769939466653,0.026114286333290933,0.02611428633329104,0.05343246224507459,0.015003000900300111,0.05343246224507461,0.13298412165874574,0.06020908788739467,0.05575891069998571,0.03022909782251134,0.05102566772806068,0.1580987576938005,0.02611428633329099,0.07045670884515316,0.3267320196065354,0.10162762646993709,0.045918367346938854,0.015003000900300111,0.015003000900300113,0.026114286333290868,0.04029114820126896,0.04318223330227531,0.043182233302275316,0.026114286333290868,1.0,0.05575891069998559,0.030229097822511385,0.026114286333290947,0.021269642870805638,0.06020908788739448,0.015003000900300113,0.05575891069998575,0.06443751075274741,0.05102566772806085,0.04029114820126901,0.015003000900300111,0.03022909782251136,0.021269642870805648,0.03720851229685069,0.05343246224507465,0.09044809865506671,0.01500300090030011,0.01500300090030011,0.04591836734693879,0.05102566772806082,0.02126964287080565,0.02860907079853866,0.13360949063900918,0.22740035467844774,0.174349113836642,0.1828911445706306,0.16676897109398867,0.12504332758282544,0.1866292685500053,0.07544524144938286,0.08155851206913196,0.09660413869093008,0.11878732864943861,0.09129691804073799,0.10480581181693499
x7_honda,0.09247096557726932,0.03837430419530682,0.0855559455550567,0.08555594555505674,0.12211451332695615,0.12211451332695622,0.045182488714458416,0.052436408993710354,0.1080988586797439,0.043634872072570864,0.03580574370197165,0.055758910699985675,0.21899787543363192,0.19972526349601563,0.03171071281019533,0.03171071281019548,0.06488331495527563,0.01821822150406681,0.06488331495527566,0.1614833059734292,0.07311220648320028,0.06770833333333347,0.03670734966013356,0.9151123486362128,0.13646193427253864,0.03171071281019544,0.0855559455550567,0.01821822150406678,0.19928437375395594,0.05575891069998568,0.01821822150406678,0.018218221504066805,0.031710712810195454,0.04892574941918571,0.05243640899371032,0.05243640899371038,0.031710712810195454,0.05575891069998559,1.0,0.03670734966013363,0.0317107128101955,0.025827837224550274,0.07311220648320015,0.018218221504066805,0.06770833333333337,0.07824680221413279,0.06196073193891036,0.04892574941918575,0.018218221504066805,0.03670734966013361,0.025827837224550294,0.045182488714458416,0.06488331495527566,0.10983159348385628,0.018218221504066802,0.018218221504066802,0.05575891069998573,0.06196073193891029,0.025827837224550294,0.04582240512012032,0.19171306152914627,0.28077762053991906,0.18521163933190252,0.05192481622425637,0.22984340940746278,0.1728810033561816,0.2968394696625587,0.17209050510424725,0.060886384436466566,0.15756125571046312,0.3438252600265665,0.2059405970937861,0.17841783235060665
x7_isuzu,0.017332922894578693,0.02080421910736923,0.04638324197897085,0.046383241978970875,0.06620307897998218,0.06620307897998216,0.02449520361979074,0.028427839013226826,0.027209297852014182,0.07964070393071467,0.05257335815637601,0.030229097822511375,0.024443867997211665,0.03775514909197027,0.017191624218031998,0.017191624218032095,0.035175796123153906,0.009876814182432664,0.03517579612315392,0.0875464493780826,0.039637001764470915,0.03670734966013363,0.019900497512437804,0.033591348959695594,0.12924082575882834,0.01719162421803208,0.04638324197897085,0.009876814182432669,0.1298178476523605,0.03022909782251137,0.49630991266724134,0.009876814182432664,0.01719162421803208,0.026524572425562505,0.02842783901322685,0.028427839013226833,0.01719162421803208,0.030229097822511385,0.03670734966013363,1.0,0.01719162421803208,0.014002286059814106,0.03963700176447091,0.009876814182432664,0.03670734966013359,0.04242066799253883,0.03359134895969559,0.026524572425562547,0.009876814182432664,0.019900497512437807,0.014002286059814129,0.02449520361979076,0.03517579612315393,0.05954402519249081,0.009876814182432662,0.009876814182432662,0.030229097822511368,0.03359134895969557,0.014002286059814129,0.00955548384855156,0.09232874873157046,0.11776737491874535,0.1554293774038315,0.0868027560855449,0.09290358461444204,0.08288482885144077,0.06774899271880451,0.038517153145420875,0.03266657146663332,0.09697375158388749,0.007375726794015186,0.12495060395590972,0.10778473508914994
x7_jaguar,0.025954153549024202,0.23788376251608545,0.040069514122355036,0.04006951412235506,0.057191457409002756,0.05719145740900277,0.02116089487272499,0.024558216463716896,0.08775403168520342,0.1298561656694677,0.045417026219547504,0.026114286333291034,0.1447991801171857,0.15877166591310085,0.014851485148514794,0.014851485148514853,0.31569377081163325,0.008532373514259539,0.030387635693098398,0.19637146155165547,0.03424157808307895,0.13497380324339603,0.01719162421803207,0.02901886487666639,0.08397490288843551,0.014851485148514853,0.040069514122355036,0.008532373514259535,0.13242881875587376,0.02611428633329103,0.008532373514259534,0.008532373514259537,0.014851485148514865,0.022914024204633447,0.024558216463716913,0.02455821646371693,0.014851485148514865,0.026114286333290947,0.0317107128101955,0.01719162421803208,1.0,0.012096282516719107,0.03424157808307887,0.008532373514259537,0.03171071281019549,0.03664632920608282,0.029018864876666408,0.022914024204633395,0.008532373514259539,0.017191624218032088,0.012096282516719114,0.021160894872724968,0.030387635693098394,0.051438839903301434,0.008532373514259537,0.008532373514259537,0.026114286333291048,0.029018864876666432,0.012096282516719115,0.08183002227877943,0.21457265325910949,0.2269302450592561,0.22924565977341707,0.1295654620106189,0.3453145882194835,0.4510757822104677,0.12189445399451558,0.1731928800379864,0.027963666971756503,0.31063091730679765,0.07473255476848985,0.20328358524622722,0.2202923921247643
x7_maxda,0.1122004617790247,0.014638158016419888,0.03263593898419924,0.03263593898419926,0.04658147110838848,0.04658147110838844,0.017235189620929646,0.020002250379758703,0.13784304019343066,0.0931513914210947,0.03699139680153962,0.02126964287080566,0.08353833569312755,0.0761866574061122,0.01209628251671905,0.012096282516719119,0.02475021337482961,0.006949473371488081,0.024750213374829636,0.06159898399257571,0.027889184022288824,0.025827837224550308,0.014002286059814123,0.02363537278275204,0.14404640077749875,0.012096282516719114,0.03263593898419924,0.00694947337148807,0.09134176858451054,0.021269642870805665,0.00694947337148807,0.006949473371488084,0.012096282516719094,0.018663083698528458,0.02000225037975867,0.020002250379758703,0.012096282516719094,0.021269642870805638,0.025827837224550274,0.014002286059814106,0.012096282516719107,1.0,0.02788918402228881,0.006949473371488081,0.025827837224550274,0.029847812986016475,0.023635372782752052,0.018663083698528482,0.006949473371488081,0.014002286059814125,0.00985221674876847,0.017235189620929667,0.024750213374829633,0.041896061813376274,0.00694947337148808,0.00694947337148808,0.02126964287080566,0.02363537278275203,0.00985221674876847,0.0132518805416778,0.09346706331086194,0.12056716258202833,0.07921337312291027,0.015275134968265398,0.1262332837795399,0.08579717149911463,0.11012301801307126,0.03344704951205874,0.02862103222975731,0.09087803861735945,0.02610099279757715,0.08031245954632568,0.05416563901749167
x7_mazda,0.015650431672206335,0.33610009238035365,0.03387422696869119,0.03387422696869114,0.13186060080673387,0.1318606008067337,0.04878855056221063,0.0566214138326502,0.11368775155982905,0.0009155850839355009,0.10471347707292393,0.06020908788739466,0.008346223261119829,0.01702622734791134,0.03424157808307885,0.034241578083078955,0.070061720423256,0.01967223688411585,0.07006172042325595,0.007138012905322447,0.07894736842105274,0.07311220648320021,0.5020686890166315,0.06690588298881714,0.12711931932932294,0.43372665571900004,0.03387422696869119,0.01967223688411585,0.18338007828860683,0.060209087887394624,0.019672236884115846,0.01967223688411585,0.034241578083078913,0.052830564832701474,0.05662141383265019,0.056621413832650166,0.034241578083078913,0.06020908788739448,0.07311220648320015,0.03963700176447091,0.03424157808307887,0.02788918402228881,1.0,0.01967223688411585,0.07311220648320016,0.08449176162653238,0.06690588298881718,0.05283056483270143,0.01967223688411585,0.03963700176447091,0.027889184022288828,0.04878855056221065,0.070061720423256,0.11859736823882758,0.019672236884115853,0.019672236884115853,0.06020908788739465,0.0669058829888172,0.027889184022288828,0.06767013045622021,0.05690477234383774,0.03841424117210132,0.017656007367615065,0.05358626250999886,0.11037202336299685,0.1508826157033569,0.003026842646487473,0.04663184085806326,0.03858511181409189,0.11574772818694104,0.0010561921564420707,0.00658056934916795,0.034716113351487055
x7_mercury,0.07914301332230284,0.010325340168288547,0.023020462775806542,0.023020462775806536,0.14918965000735268,0.1491896500073527,0.012157212369304636,0.014109018297973008,0.09723055853282463,0.06570634109109308,0.02609267879521458,0.015003000900300113,0.08318903308077027,0.09121640990815472,0.008532373514259492,0.008532373514259539,0.017458096301883202,0.0049019607843137246,0.017458096301883205,0.04345017064516318,0.01967223688411586,0.01821822150406681,0.009876814182432664,0.016671719468561344,0.04824468597603204,0.008532373514259535,0.023020462775806542,0.004901960784313727,0.07608209780893765,0.015003000900300104,0.004901960784313726,0.004901960784313725,0.008532373514259534,0.01316440822406685,0.014109018297973008,0.014109018297973008,0.008532373514259534,0.015003000900300113,0.018218221504066805,0.009876814182432664,0.008532373514259537,0.006949473371488081,0.01967223688411585,1.0,0.01821822150406681,0.021053798026662972,0.016671719468561344,0.013164408224066865,0.0049019607843137246,0.009876814182432662,0.006949473371488081,0.01215721236930465,0.01745809630188321,0.02955228994314113,0.004901960784313725,0.004901960784313725,0.01500300090030011,0.016671719468561337,0.006949473371488083,0.009347499481072894,0.045961546488114215,0.024750805905746995,0.06845109187348011,0.03088077876763043,0.04777616132671003,0.022066659910219735,0.11667447525104131,0.030306825288802793,0.037858322030070723,0.1258073386695397,0.0184108976732407,0.0667241643500193,0.06880722241932882
x7_mitsubishi,0.13280404630778025,0.03837430419530653,0.08555594555505672,0.08555594555505666,0.19015336898521856,0.19015336898521873,0.04518248871445843,0.05243640899371037,0.19251891974392493,0.08374764684780404,0.09697388919283996,0.05575891069998571,0.21899787543363167,0.1997252634960158,0.031710712810195336,0.031710712810195496,0.06488331495527565,0.018218221504066812,0.06488331495527572,0.161483305973429,0.0731122064832003,0.06770833333333344,0.03670734966013358,0.0619607319389103,0.07773941738037417,0.03171071281019548,0.08555594555505672,0.018218221504066795,0.2394547735765329,0.6281217461759073,0.01821822150406679,0.01821822150406681,0.03171071281019546,0.04892574941918571,0.052436408993710354,0.05243640899371039,0.03171071281019546,0.05575891069998575,0.06770833333333337,0.03670734966013359,0.03171071281019549,0.025827837224550274,0.07311220648320016,0.01821822150406681,1.0,0.0782468022141328,0.06196073193891037,0.04892574941918577,0.01821822150406681,0.03670734966013361,0.025827837224550294,0.045182488714458416,0.06488331495527566,0.10983159348385628,0.018218221504066805,0.018218221504066805,0.055758910699985745,0.0619607319389103,0.025827837224550294,0.21197774718518755,0.14739644214948536,0.12724812281905154,0.079517858997274,0.3237259737415612,0.08698984655230624,0.0538671003890661,0.07607098656436488,0.19832371865234047,0.13665985284104437,0.00026484211258799307,0.07880761010605662,0.011819329582571241,0.015250723660654966
x7_nissan,0.01912577863805406,0.08934631447495284,0.03925812207473368,0.03925812207473368,0.09512769384167842,0.09512769384167825,0.052214920733280094,0.030744511635601657,0.030023730606755904,0.0013833680344028422,0.0501007190268084,0.0644375107527473,0.14536994334282136,0.12094380619676931,0.036646329206082656,0.03664632920608281,0.07498208362785562,0.021053798026662962,0.07498208362785559,0.05026536453340781,0.0844917616265323,0.3572444499278726,0.042420667992538824,0.07160461494744819,0.17138200644407625,0.03664632920608282,0.03925812207473368,0.02105379802666299,0.06372634599165648,0.06443751075274735,0.021053798026662986,0.021053798026662972,0.03664632920608286,0.056540801545569196,0.060597878006403275,0.06059787800640322,0.03664632920608286,0.06443751075274741,0.07824680221413279,0.04242066799253883,0.03664632920608282,0.029847812986016475,0.08449176162653238,0.021053798026662972,0.0782468022141328,1.0,0.07160461494744814,0.056540801545569085,0.02105379802666297,0.042420667992538776,0.02984781298601645,0.052214920733280074,0.07498208362785562,0.12692634051240845,0.021053798026662966,0.021053798026662966,0.06443751075274726,0.07160461494744814,0.029847812986016457,0.04014727469028448,0.14829838988208757,0.0665996444308658,0.10442043280635911,0.01758257636291697,0.07242311324977667,0.02025834733016067,0.07698267350524822,0.056993595753523835,0.024656387428631608,0.003143250107866795,0.03245121754909827,0.07119842140526368,0.08556265935945324
x7_peugeot,0.2106530793901825,0.03511679963944772,0.28648231060330615,0.28648231060330615,0.22596809521794306,0.2259680952179431,0.041347053364717286,0.047985205388283374,0.1714658407822786,0.08020346603119705,0.1758705160186472,0.05102566772806087,0.2829284613662281,0.310229816971283,0.02901886487666627,0.029018864876666398,0.059375522736025456,0.016671719468561344,0.9549563240044086,0.38369744516566634,0.06690588298881721,0.0619607319389103,0.03359134895969559,0.056701030927834975,0.16408166157001308,0.029018864876666408,0.28648231060330615,0.016671719468561347,0.041536839426494866,0.051025667728060775,0.016671719468561344,0.016671719468561344,0.029018864876666415,0.04477255745977786,0.04798520538828339,0.04798520538828337,0.029018864876666415,0.05102566772806085,0.06196073193891036,0.03359134895969559,0.029018864876666408,0.023635372782752052,0.06690588298881718,0.016671719468561344,0.06196073193891037,0.07160461494744814,1.0,0.0447725574597779,0.016671719468561347,0.03359134895969557,0.023635372782752052,0.04134705336471723,0.05937552273602545,0.10050824746746967,0.016671719468561347,0.016671719468561347,0.05102566772806085,0.05670103092783508,0.023635372782752052,0.15989070019707527,0.45361602115663924,0.3306022809985425,0.2763017928265411,0.3377014573270169,0.30506426744426846,0.051078526968487546,0.22295109819870043,0.07262738299538588,0.23181711232242808,0.025949641607925962,0.22867112109376628,0.10088516128164876,0.14263200511893054
x7_plymouth,0.00396040380434798,0.027729106577652138,0.06182235697548114,0.061822356975481156,0.05144460408443647,0.05144460408443659,0.032648671325225066,0.0378903228091305,0.09118353407203224,0.0687972075390118,0.012012499502607443,0.04029114820126905,0.10372487162750843,0.08870834691767879,0.02291402420463331,0.022914024204633395,0.04688440333274473,0.013164408224066861,0.04688440333274472,0.11668713989077212,0.0528305648327014,0.048925749419185746,0.026524572425562547,0.04477255745977786,0.15788737772695463,0.02291402420463339,0.06182235697548114,0.01316440822406687,0.17302898583483034,0.22192108612444988,0.013164408224066866,0.013164408224066865,0.02291402420463341,0.03535353535353534,0.03789032280913053,0.03789032280913052,0.02291402420463341,0.04029114820126901,0.04892574941918575,0.026524572425562547,0.022914024204633395,0.018663083698528482,0.05283056483270143,0.013164408224066865,0.04892574941918577,0.056540801545569085,0.0447725574597779,1.0,0.013164408224066861,0.026524572425562533,0.018663083698528475,0.03264867132522509,0.04688440333274473,0.07936383538856909,0.013164408224066863,0.01316440822406686,0.040291148201269,0.04477255745977794,0.018663083698528475,0.025103077004791707,0.10551053886792965,0.13977996043244095,0.1437781482943477,0.13525560784586665,0.12116417255468034,0.09333872778798404,0.14497936111678877,0.07230539828416903,0.06980864116228615,0.0829496691870073,0.09168537858018307,0.08422449048106614,0.09283094072039895
x7_porcshce,0.07914301332230284,0.07787027376917646,0.023020462775806546,0.023020462775806556,0.032857244346857495,0.03285724434685742,0.012157212369304636,0.3474345755875856,0.05041584516516834,0.06570634109109307,0.02609267879521458,0.015003000900300111,0.08318903308077026,0.09121640990815474,0.5745131499601417,0.5745131499601417,0.0174580963018832,0.004901960784313724,0.017458096301883205,0.11281798693831849,0.24918166719880086,0.018218221504066812,0.009876814182432662,0.01667171946856134,0.04824468597603205,0.008532373514259537,0.023020462775806546,0.004901960784313726,0.07608209780893767,0.015003000900300103,0.004901960784313725,0.0049019607843137246,0.00853237351425954,0.013164408224066854,0.014109018297973008,0.014109018297973001,0.00853237351425954,0.015003000900300111,0.018218221504066805,0.009876814182432664,0.008532373514259539,0.006949473371488081,0.01967223688411585,0.0049019607843137246,0.01821822150406681,0.02105379802666297,0.016671719468561347,0.013164408224066861,1.0,0.009876814182432657,0.006949473371488078,0.012157212369304648,0.01745809630188321,0.02955228994314113,0.004901960784313725,0.004901960784313725,0.01500300090030011,0.016671719468561337,0.006949473371488081,0.12206734616459892,0.10788796464107517,0.02929358752562647,0.029700975046992022,0.06103297291823881,0.02701763983475113,0.11307929970386103,0.1063090289123794,0.07954449893883897,0.011353531664771481,0.1826028889876307,0.11401836629217461,0.08818056229786846,0.05861540117947149
x7_porsche,0.1594628906301242,0.02080421910736925,0.04638324197897085,0.04638324197897084,0.06620307897998229,0.06620307897998212,0.18473466063258856,0.15368800466525748,0.04716278294349113,0.13238974159911024,0.052573358156375996,0.03022909782251136,0.16761509483802237,0.1837892163344966,0.5701888698980636,0.5701888698980636,0.0351757961231539,0.49630991266724145,0.035175796123153906,0.14859857854963998,0.23121584362608022,0.036707349660133615,0.019900497512437804,0.03359134895969557,0.09720677492971698,0.017191624218032085,0.04638324197897085,0.009876814182432662,0.15329554350438307,0.03022909782251134,0.00987681418243266,0.009876814182432662,0.01719162421803209,0.026524572425562522,0.028427839013226826,0.028427839013226826,0.01719162421803209,0.03022909782251136,0.03670734966013361,0.019900497512437807,0.017191624218032088,0.014002286059814125,0.03963700176447091,0.009876814182432662,0.03670734966013361,0.042420667992538776,0.03359134895969557,0.026524572425562533,0.009876814182432657,1.0,0.01400228605981412,0.024495203619790757,0.035175796123153906,0.05954402519249079,0.00987681418243266,0.00987681418243266,0.03022909782251135,0.03359134895969556,0.014002286059814125,0.18917088314668762,0.13577386546155187,0.03953675927550224,0.11484763037090635,0.1591442675805304,0.10033669279471413,0.19897494189049242,0.2664114525709383,0.11292279021817106,0.01842558228423125,0.3831195854871802,0.18896684357314475,0.1668644141436517,0.09243342407389707
